Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt
Templestowe,4,h,910000,PI,23/9/17,16,3106,4,2,2,520,170,1980
Templestowe Lower,4,h,1561000,S,23/9/17,12,3107,4,2,2,1128,,
Templestowe Lower,3,h,1250000,VB,23/9/17,12,3107,3,2,2,838,,
The Basin,3,h,700000,S,23/9/17,27,3154,3,2,3,795,,
Thomastown,3,h,720000,S,23/9/17,15,3074,3,1,1,573,,
Vermont,4,h,1260000,S,23/9/17,17,3133,4,2,3,682,166,1973
Vermont South,4,h,1202000,SP,23/9/17,17,3133,4,2,2,650,159,1980
Wantirna,4,h,920000,S,23/9/17,15,3152,4,2,2,601,,
Wantirna South,5,h,1180000,S,23/9/17,15,3152,5,2,4,738,258,1980
Wantirna South,5,h,1400000,S,23/9/17,15,3152,5,2,2,796,,
Werribee,3,h,515000,S,23/9/17,15,3030,3,2,1,517,115,1985
Werribee,3,h,430000,S,23/9/17,15,3030,3,1,1,454,,
West Footscray,3,h,840000,PI,23/9/17,6,3012,3,1,3,336,95,1950
West Footscray,3,h,879000,SP,23/9/17,6,3012,3,1,2,377,,
Westmeadows,2,h,560000,SP,23/9/17,17,3049,2,2,2,424,,
Wheelers Hill,3,h,1025000,S,23/9/17,17,3150,3,1,2,691,,
Wheelers Hill,5,h,1660000,S,23/9/17,17,3150,5,2,2,790,291,1990
Williamstown,3,h,832000,S,23/9/17,7,3016,3,1,1,269,,
Wollert,2,t,401000,S,23/9/17,26,3750,2,1,1,115,,
Yarraville,3,h,1300000,PI,23/9/17,6,3013,3,2,2,277,,
Yarraville,3,h,1360000,PI,23/9/17,6,3013,3,1,1,479,128,1930
Yarraville,3,h,1455000,S,23/9/17,6,3013,3,2,2,351,125,1910
Airport West,3,h,975500,S,26/8/17,10,3042,3,1,1,697,,
Airport West,3,h,880000,S,26/8/17,10,3042,3,1,3,626,,
Albert Park,3,h,2340000,S,26/8/17,3,3206,3,2,1,162,135,1880
Albert Park,3,h,2225000,S,26/8/17,3,3206,3,1,1,241,,
Altona,3,h,920000,VB,26/8/17,11,3018,3,2,2,584,,
Altona,2,u,801250,S,26/8/17,11,3018,2,1,1,245,,
Altona North,3,h,791000,S,26/8/17,9,3025,3,1,4,553,131,1960
Armadale,4,h,4060000,S,26/8/17,6,3143,4,2,1,574,191,1910
Ascot Vale,4,h,1151000,S,26/8/17,4,3032,4,2,2,290,178,2012
Ashburton,4,t,1650000,VB,26/8/17,10,3147,4,2,1,338,200,2005
Ashburton,3,h,2550000,S,26/8/17,10,3147,3,2,3,1170,202,1950
Balaclava,3,h,1680000,S,26/8/17,6,3183,3,1,,325,,
Balwyn North,5,h,3000000,VB,26/8/17,10,3104,5,4,2,830,,
Balwyn North,3,h,1900000,S,26/8/17,10,3104,3,1,1,663,,
Balwyn North,5,h,2800000,S,26/8/17,10,3104,5,2,2,1173,0,1960
Balwyn North,4,h,1650000,PI,26/8/17,10,3104,4,2,3,868,,
Beaumaris,3,h,1589000,S,26/8/17,17,3193,3,2,2,596,,
Beaumaris,4,h,1385000,S,26/8/17,17,3193,4,2,2,588,,
Bellfield,4,h,951000,S,26/8/17,9,3081,4,1,1,654,,1960
Bentleigh,3,h,1300000,VB,26/8/17,11,3204,3,2,2,566,,
Bentleigh East,5,h,1800000,VB,26/8/17,14,3165,5,3,3,697,243,1960
Bentleigh East,4,t,1130000,S,26/8/17,14,3165,4,2,2,270,183,2012
Bentleigh East,4,h,1370000,VB,26/8/17,14,3165,4,3,3,605,186,1930
Bentleigh East,3,h,1311000,SP,26/8/17,14,3165,3,2,3,632,194,1950
Blackburn,3,h,1350000,S,26/8/17,13,3130,3,1,1,697,121,1950
Blackburn,4,h,1660000,PI,26/8/17,13,3130,4,2,2,697,,
Blackburn South,3,h,905000,S,26/8/17,13,3130,3,2,2,887,150,1990
Blackburn South,3,h,1152000,S,26/8/17,13,3130,3,1,3,584,,
Bonbeach,3,h,920000,S,26/8/17,27,3196,3,1,2,645,102,1950
Boronia,4,h,728000,S,26/8/17,25,3155,4,1,1,744,136,1970
Box Hill,5,h,1900000,PI,26/8/17,11,3128,5,3,2,613,133,1955
Briar Hill,4,h,1030000,S,26/8/17,16,3088,4,3,3,1061,312,1960
Brighton,4,h,3200000,VB,26/8/17,11,3186,4,3,2,635,,1930
Brighton,4,h,2830000,S,26/8/17,11,3186,4,2,2,700,202,1930
Brighton,4,h,2260000,S,26/8/17,11,3186,4,2,2,881,,2015
Brighton East,3,h,2060000,S,26/8/17,10,3187,3,1,3,685,175,1950
Brighton East,3,h,1650000,SP,26/8/17,10,3187,3,2,2,623,0,1920
Brighton East,5,h,1650000,SP,26/8/17,10,3187,5,2,5,773,275,1950
Brunswick,1,u,424000,SP,26/8/17,5,3056,1,1,,334,80,2009
Brunswick East,3,t,959000,S,26/8/17,4,3057,3,2,1,138,122,1998
Brunswick East,2,h,975000,S,26/8/17,4,3057,2,1,1,159,,
Brunswick West,3,h,1160000,S,26/8/17,5,3055,3,1,2,575,,
Brunswick West,2,h,887500,S,26/8/17,5,3055,2,1,2,434,,
Brunswick West,3,h,2350000,VB,26/8/17,5,3055,3,2,2,445,160,1925
Bundoora,5,h,940000,S,26/8/17,12,3083,5,3,2,593,,
Bundoora,4,h,850000,SP,26/8/17,12,3083,4,2,3,543,,
Bundoora,4,h,815000,S,26/8/17,12,3083,4,2,1,525,0,1965
Burnside,3,h,580000,S,26/8/17,15,3023,3,2,2,461,174,2000
Burwood,3,h,1220000,VB,26/8/17,10,3125,3,2,2,261,151,2015
Burwood,3,h,1238000,S,26/8/17,10,3125,3,2,1,735,,
Burwood,4,h,1535000,S,26/8/17,10,3125,4,3,2,1004,188,1950
Burwood,3,h,1340000,S,26/8/17,10,3125,3,1,1,556,,
Burwood,2,h,1322500,S,26/8/17,10,3125,2,1,1,731,94,1950
Camberwell,4,h,2385000,S,26/8/17,8,3124,4,2,2,671,,1914
Canterbury,3,h,1935000,S,26/8/17,8,3126,3,2,2,449,,1915
Carlton,3,h,1760000,S,26/8/17,2,3053,3,1,,9405,134,1880
Carnegie,3,h,1400000,PI,26/8/17,10,3163,3,2,3,818,193,2011
Carrum Downs,4,h,546000,SP,26/8/17,35,3201,3,1,1,646,103,1987
Carrum Downs,3,h,532000,S,26/8/17,35,3201,3,1,2,474,104,1993
Carrum Downs,3,h,615000,S,26/8/17,35,3201,3,2,2,804,,
Caulfield South,2,u,790000,S,26/8/17,9,3162,2,1,1,919,82,2010
Chadstone,3,h,990000,PI,26/8/17,12,3148,3,2,2,6000,,
Chelsea Heights,3,h,725000,S,26/8/17,27,3196,3,1,1,534,95,1980
Cheltenham,5,h,1300000,VB,26/8/17,18,3192,5,2,2,1006,213,1970
Cheltenham,3,h,975000,S,26/8/17,18,3192,3,2,2,595,114,
Clayton South,3,h,950000,S,26/8/17,18,3169,3,2,2,535,123,1970
Coburg,2,t,770000,PI,26/8/17,7,3058,2,1,1,600,,
Coolaroo,3,h,460000,S,26/8/17,17,3048,3,1,3,536,104,1975
Craigieburn,3,h,412500,S,26/8/17,21,3064,3,2,1,197,0,2012
Craigieburn,3,h,465000,S,26/8/17,21,3064,3,1,1,338,,2004
Cranbourne,5,h,720008,SP,26/8/17,35,3977,5,3,2,528,204,2006
Croydon,5,h,1188000,S,26/8/17,23,3136,5,2,2,864,294,1980
Croydon,5,h,905000,S,26/8/17,23,3136,5,2,2,1005,185,1960
Dandenong North,5,h,600000,PI,26/8/17,25,3175,5,2,1,608,146,1960
Edithvale,3,h,1100000,VB,26/8/17,27,3196,3,2,4,737,,1940
Eltham,4,h,1060000,S,26/8/17,18,3095,4,2,2,842,202,1980
Eltham North,4,h,905000,S,26/8/17,18,3095,4,2,0,2000,153,1975
Epping,3,h,595000,S,26/8/17,20,3076,3,1,2,536,0,1980
Epping,4,h,810000,S,26/8/17,20,3076,4,2,4,854,260,1995
Essendon,5,h,2335000,SP,26/8/17,8,3040,5,2,6,1012,222,1915
Essendon,3,h,1240000,PI,26/8/17,8,3040,3,1,2,476,,
Essendon,3,h,1580000,PI,26/8/17,8,3040,3,2,1,665,195,1886
Ferntree Gully,2,h,594000,S,26/8/17,25,3156,2,1,1,550,,
Fitzroy North,2,h,1385000,SP,26/8/17,4,3068,2,1,0,176,80,1890
Fitzroy North,2,h,1400000,S,26/8/17,4,3068,2,1,1,164,93,1890
Fitzroy North,4,h,1870000,S,26/8/17,4,3068,4,3,1,248,173,1890
Fitzroy North,4,h,1620000,S,26/8/17,4,3068,4,1,1,241,200,
Footscray,3,h,755000,PI,26/8/17,5,3011,3,1,2,334,110,1920
Footscray,3,h,750000,PI,26/8/17,5,3011,3,1,2,232,,
Forest Hill,4,h,1078000,SP,26/8/17,15,3131,4,1,1,611,119,1960
Forest Hill,3,h,1197000,S,26/8/17,15,3131,3,2,2,651,,1960
Forest Hill,4,h,1000000,PI,26/8/17,15,3131,4,2,2,624,,
Forest Hill,6,h,1065000,S,26/8/17,15,3131,6,1,1,704,140,1950
Frankston,3,h,515000,SP,26/8/17,38,3199,3,1,4,602,,
Frankston North,3,h,493000,S,26/8/17,37,3200,3,1,1,657,91,1975
Frankston South,3,h,1155000,S,26/8/17,38,3199,3,2,2,2405,242,1980
Frankston South,4,h,980000,S,26/8/17,38,3199,4,2,2,937,191,1960
Frankston South,3,h,750000,S,26/8/17,38,3199,3,1,2,698,,
Gladstone Park,3,h,742000,S,26/8/17,13,3043,3,2,2,375,,1975
Glen Iris,5,h,1700000,VB,26/8/17,7,3146,5,3,2,630,,
Glen Iris,4,h,2690000,PI,26/8/17,7,3146,4,2,2,647,0,1910
Glen Iris,3,h,1688000,S,26/8/17,7,3146,3,1,2,717,,
Glenroy,2,h,725000,S,26/8/17,11,3046,2,1,2,590,,
Gowanbrae,4,t,655000,S,26/8/17,13,3043,4,3,2,170,215,2017
Greensborough,4,h,950000,S,26/8/17,16,3088,4,2,3,795,,
Greensborough,2,u,540000,S,26/8/17,16,3088,2,1,1,208,,1995
Greensborough,3,h,600000,PI,26/8/17,16,3088,3,2,1,152,,
Greensborough,3,h,842000,S,26/8/17,16,3088,3,2,2,873,,1985
Greensborough,2,u,670000,S,26/8/17,16,3088,2,1,1,704,,1957
Hampton,4,h,2086000,SP,26/8/17,14,3188,4,2,2,581,,
Hampton East,3,h,1280000,SP,26/8/17,14,3188,3,1,3,658,,
Hampton East,3,h,1335000,S,26/8/17,14,3188,3,1,1,625,,
Hampton Park,4,h,625000,S,26/8/17,33,3976,4,1,2,640,136,1960
Hawthorn,2,h,1350000,VB,26/8/17,5,3122,2,1,0,208,,
Heidelberg West,3,h,520000,S,26/8/17,9,3081,3,1,1,466,,
Highett,2,u,680500,S,26/8/17,16,3190,2,1,1,158,,2000
Hoppers Crossing,4,h,602000,S,26/8/17,18,3029,4,2,2,603,150,1985
Hoppers Crossing,3,h,565000,S,26/8/17,18,3029,3,2,2,530,,
Hoppers Crossing,4,h,567000,PI,26/8/17,18,3029,4,2,3,632,180,1985
Hoppers Crossing,2,u,315000,S,26/8/17,18,3029,2,1,1,150,,
Huntingdale,4,h,1190000,SA,26/8/17,12,3166,4,2,2,600,,
Ivanhoe,4,h,1200000,VB,26/8/17,8,3079,4,2,2,585,,1950
Keilor,4,h,1125000,PI,26/8/17,15,3036,4,2,4,556,250,1978
Keilor,5,h,739000,S,26/8/17,15,3036,5,2,2,295,,
Keilor Downs,3,h,683000,S,26/8/17,16,3038,3,2,2,664,,
Keilor Downs,4,h,700000,PI,26/8/17,16,3038,4,2,2,726,223,1980
Keilor East,1,h,860000,SP,26/8/17,12,3033,1,1,,472,,
Keilor East,4,h,886000,S,26/8/17,12,3033,4,2,4,5750,,
Keilor East,3,h,960000,PI,26/8/17,12,3033,3,2,2,404,175,2009
Keilor East,4,h,1160000,S,26/8/17,12,3033,4,3,4,670,273,1970
Keilor Park,3,h,821000,S,26/8/17,10,3042,3,1,2,581,,1975
Kew,4,h,1800000,SP,26/8/17,5,3101,4,2,2,191,,
Kew,4,h,3300000,SP,26/8/17,5,3101,4,3,2,741,281,1920
Kew,3,h,1750000,VB,26/8/17,5,3101,3,2,2,431,232,2006
Kew,5,h,3450000,PI,26/8/17,5,3101,5,2,2,668,0,2006
Kew,4,h,2045000,S,26/8/17,5,3101,4,3,2,523,,
Kew,3,h,2200000,S,26/8/17,5,3101,3,2,4,650,,
Keysborough,3,h,930000,S,26/8/17,25,3173,3,2,2,443,201,2014
Kilsyth,3,h,803000,S,26/8/17,26,3137,3,1,2,862,0,1970
Kings Park,3,h,560000,S,26/8/17,14,3021,3,1,1,565,147,1970
Kooyong,4,h,3080000,SP,26/8/17,6,3144,4,2,3,620,339,1930
Lalor,3,h,671000,SP,26/8/17,16,3075,3,1,2,418,,
Lalor,3,h,690000,SA,26/8/17,16,3075,3,1,2,535,,
Lalor,3,h,520000,SP,26/8/17,16,3075,3,1,1,540,,
Lalor,3,h,625000,S,26/8/17,16,3075,3,1,2,542,133,1968
Langwarrin,4,h,965000,PI,26/8/17,41,3910,4,2,6,869,264,2007
Maidstone,3,h,735000,S,26/8/17,6,3012,3,1,1,167,110,2010
Malvern,4,h,860000,SP,26/8/17,6,3144,4,2,3,633,,
Malvern East,2,u,651000,SP,26/8/17,8,3145,2,1,1,129,97,1940
Maribyrnong,3,h,3400000,SP,26/8/17,4,3032,3,1,5,2027,187,1964
McKinnon,4,h,1830000,S,26/8/17,11,3204,4,2,1,567,,1929
McKinnon,4,t,1655000,S,26/8/17,11,3204,4,2,2,361,,
Meadow Heights,3,h,535000,SP,26/8/17,17,3048,3,1,4,572,105,1980
Melton,5,h,710000,PI,26/8/17,32,3337,5,2,2,1670,280,2000
Melton South,3,h,395000,S,26/8/17,30,3338,3,1,1,649,105,1975
Mentone,3,h,1002500,S,26/8/17,20,3194,3,1,2,560,,
Middle Park,3,h,2090000,S,26/8/17,3,3206,3,1,0,199,113,1900
Mitcham,4,h,1185000,S,26/8/17,17,3132,4,3,2,649,,
Mitcham,3,u,907800,S,26/8/17,17,3132,3,2,2,309,150,2005
Mitcham,3,h,1010000,S,26/8/17,17,3132,3,2,2,672,136,1970
Monbulk,4,h,720000,SP,26/8/17,34,3793,4,2,2,1611,,
Moonee Ponds,2,u,435000,S,26/8/17,6,3039,2,1,1,1475,66,1970
Moonee Ponds,4,h,1525000,S,26/8/17,6,3039,4,3,,233,,
Moonee Ponds,4,h,1305000,SP,26/8/17,6,3039,4,1,1,449,129,1910
Moorabbin,3,h,1072000,S,26/8/17,14,3189,3,1,3,585,138,1950
Moorabbin,3,h,1290000,S,26/8/17,14,3189,3,1,1,580,0,1970
Mooroolbark,3,h,760000,S,26/8/17,27,3138,3,1,2,864,,
Mordialloc,4,h,1500000,S,26/8/17,22,3195,4,3,2,557,178,1920
Mount Waverley,3,h,1028800,S,26/8/17,14,3149,3,2,1,470,118,1960
Mount Waverley,6,h,1840000,S,26/8/17,14,3149,6,2,2,554,368,1999
Mount Waverley,3,t,1035000,SP,26/8/17,14,3149,3,2,2,236,138,2006
Mulgrave,3,h,940000,S,26/8/17,19,3170,3,2,3,709,140,1958
Niddrie,3,h,845000,SP,26/8/17,10,3042,3,1,1,345,111,1950
Niddrie,3,h,1305000,SP,26/8/17,10,3042,3,1,3,650,,
North Melbourne,2,h,1080000,S,26/8/17,2,3051,2,1,,100,67,1890
Northcote,2,h,1118000,S,26/8/17,5,3070,2,2,1,173,81,1910
Nunawading,2,u,710000,S,26/8/17,15,3131,2,1,1,903,,1985
Oak Park,2,h,1006000,S,26/8/17,11,3046,2,1,1,716,,
Oakleigh,2,h,875000,PI,26/8/17,12,3166,2,1,0,419,76,1920
Oakleigh South,2,h,985000,PI,26/8/17,16,3167,2,2,0,600,,
Ormond,3,h,1510000,S,26/8/17,11,3204,3,2,3,540,,
Ormond,4,h,1870000,PI,26/8/17,11,3204,4,2,2,663,,1995
Ormond,4,h,1700000,VB,26/8/17,11,3204,4,2,1,555,,1950
Parkdale,3,h,1060000,S,26/8/17,22,3195,3,1,2,602,,
Parkdale,4,h,2475000,PI,26/8/17,22,3195,4,3,3,665,450,2016
Pascoe Vale,4,h,1260000,S,26/8/17,9,3044,4,2,4,578,171,1920
Point Cook,4,h,527000,SP,26/8/17,15,3030,4,2,2,400,136,2011
Port Melbourne,4,t,2455000,SP,26/8/17,4,3207,4,3,2,123,0,2010
Port Melbourne,2,h,1515000,SP,26/8/17,4,3207,2,2,,197,,
Prahran,4,h,2668000,S,26/8/17,5,3181,4,2,2,383,,
Prahran,2,h,1365000,S,26/8/17,5,3181,2,1,,206,100,1900
Preston,3,h,910000,SP,26/8/17,8,3072,3,1,2,276,96,1965
Reservoir,3,t,640000,PI,26/8/17,12,3073,3,1,1,224,128,2008
Reservoir,4,h,1112000,S,26/8/17,12,3073,4,2,10,1002,170,1985
Reservoir,4,h,852000,S,26/8/17,12,3073,4,3,2,527,240,1980
Reservoir,3,h,800000,PI,26/8/17,12,3073,3,1,2,585,90,1960
Reservoir,2,u,625500,S,26/8/17,12,3073,2,1,2,343,111,1960
Richmond,4,h,1800000,S,26/8/17,2,3121,4,1,4,418,,
Ringwood,3,h,700000,S,26/8/17,20,3134,3,2,2,605,126,1977
Ringwood East,2,h,937000,S,26/8/17,21,3135,2,2,2,736,116,1960
Rosanna,3,h,1224000,S,26/8/17,9,3084,3,1,2,609,124,1960
Rosanna,4,h,1426000,S,26/8/17,9,3084,4,2,4,621,,1980
Roxburgh Park,4,h,621000,S,26/8/17,21,3064,4,2,2,574,202,1997
Roxburgh Park,4,h,465000,S,26/8/17,21,3064,4,2,1,417,,1999
Sandringham,4,h,1490000,S,26/8/17,15,3191,4,2,2,503,168,1930
Scoresby,3,h,890000,S,26/8/17,22,3179,3,1,2,724,116,1980
Seaford,3,h,512000,S,26/8/17,35,3198,3,1,1,576,105,1983
Seddon,4,h,1502000,SP,26/8/17,5,3011,4,3,1,934,199,2014
Spotswood,3,h,965000,S,26/8/17,6,3015,3,1,2,478,,
St Albans,4,h,537000,S,26/8/17,14,3021,4,2,2,447,134,1996
Strathmore,3,h,1848000,S,26/8/17,8,3041,3,1,3,824,189,1935
Sunbury,3,h,516000,S,26/8/17,32,3429,3,2,3,588,110,
Sunbury,3,h,480000,PI,26/8/17,32,3429,3,2,2,646,,
Sunbury,4,h,763000,S,26/8/17,32,3429,4,2,2,1011,,
Sunbury,3,h,605000,S,26/8/17,32,3429,3,2,2,755,229,1996
Sunshine,3,h,717500,S,26/8/17,11,3020,3,1,1,554,95,1985
Sunshine North,3,h,595000,SP,26/8/17,11,3020,3,1,,589,,
Sunshine West,4,h,682000,S,26/8/17,11,3020,4,1,2,534,,1970
Sunshine West,3,h,640000,S,26/8/17,11,3020,3,1,1,616,,
Surrey Hills,4,h,2720000,S,26/8/17,10,3127,4,3,2,1005,,1920
Surrey Hills,3,h,1715000,S,26/8/17,10,3127,3,1,2,438,151,1906
Surrey Hills,4,h,3100000,VB,26/8/17,10,3127,4,2,3,832,,
Tarneit,3,h,350000,VB,26/8/17,18,3029,3,1,1,466,103,2003
Templestowe,4,h,1753000,S,26/8/17,16,3106,4,2,2,689,,2012
Templestowe Lower,4,h,1745000,S,26/8/17,12,3107,4,2,2,741,,
Templestowe Lower,3,h,1190000,S,26/8/17,12,3107,3,1,1,723,,
Templestowe Lower,5,h,1400000,S,26/8/17,12,3107,5,3,2,717,310,1963
Templestowe Lower,4,h,1288000,S,26/8/17,12,3107,4,2,2,948,,
Thornbury,3,h,1450000,S,26/8/17,7,3071,3,1,1,312,,
Thornbury,3,h,1271000,S,26/8/17,7,3071,3,1,2,470,151,1950
Tullamarine,3,h,540000,S,26/8/17,13,3043,3,1,1,607,102,1970
Vermont,4,h,1263500,S,26/8/17,17,3133,4,2,2,791,,
Vermont South,4,h,1250000,PI,26/8/17,17,3133,4,2,2,986,,
Viewbank,5,h,1316000,SP,26/8/17,9,3084,5,3,3,696,,
Wantirna,4,h,951000,S,26/8/17,15,3152,4,2,2,704,200,1981
Wantirna South,4,h,1323000,S,26/8/17,15,3152,4,2,2,551,,
Wantirna South,3,h,970000,S,26/8/17,15,3152,3,2,2,674,,
Wantirna South,4,h,1330000,S,26/8/17,15,3152,4,2,2,717,191,1980
Watsonia,2,h,650000,PI,26/8/17,15,3087,2,1,1,210,79,2006
Werribee,4,h,635000,S,26/8/17,15,3030,4,2,1,662,172,1980
Westmeadows,3,h,582000,S,26/8/17,17,3049,3,2,2,256,,
Wheelers Hill,4,h,1245000,S,26/8/17,17,3150,4,2,2,652,,1981
Williamstown,3,h,1031000,SP,26/8/17,7,3016,3,2,2,333,133,1995
Williamstown,3,h,1170000,S,26/8/17,7,3016,3,2,4,436,,1997
Williamstown,4,h,2500000,PI,26/8/17,7,3016,4,1,5,866,157,1920
Yarraville,4,h,1285000,SP,26/8/17,6,3013,4,1,1,362,112,1920
Abbotsford,3,h,1370000,S,7/10/17,3,3067,3,1,,192,109,1900
Abbotsford,3,h,1240000,S,7/10/17,3,3067,3,1,1,159,93,1890
Airport West,3,h,790000,S,7/10/17,10,3042,3,1,5,536,108,1980
Albion,3,h,730000,PI,7/10/17,11,3020,3,1,1,697,,
Altona,3,h,940000,S,7/10/17,11,3018,3,1,2,534,106,1940
Ascot Vale,2,h,905000,S,7/10/17,4,3032,2,2,1,176,,
Ascot Vale,2,h,950000,SP,7/10/17,4,3032,2,1,0,138,97,1900
Avondale Heights,3,h,1010000,SP,7/10/17,10,3034,3,1,1,711,,
Avondale Heights,4,h,1100000,VB,7/10/17,10,3034,4,2,3,648,,
Bacchus Marsh,3,h,412000,S,7/10/17,38,3340,3,2,2,818,129,1990
Balaclava,2,h,1008000,S,7/10/17,6,3183,2,1,,143,73,1900
Balwyn North,5,h,3870000,PI,7/10/17,10,3104,5,4,4,660,430,2011
Balwyn North,2,h,1595000,S,7/10/17,10,3104,2,1,1,653,,
Beaumaris,3,h,1500000,S,7/10/17,17,3193,3,2,2,687,,
Bellfield,3,h,795000,S,7/10/17,9,3081,3,2,2,368,96,1940
Bentleigh,3,h,1210000,S,7/10/17,11,3204,3,1,1,690,102,1950
Bentleigh,4,h,1600000,S,7/10/17,11,3204,4,2,2,738,163,1950
Bentleigh East,3,t,1050000,VB,7/10/17,14,3165,4,2,3,248,184,1970
Bentleigh East,3,t,1042000,S,7/10/17,14,3165,3,2,1,286,,
Boronia,3,h,720500,S,7/10/17,25,3155,3,2,2,509,160,1975
Brighton East,4,h,1600000,PI,7/10/17,10,3187,4,1,2,703,,
Broadmeadows,3,h,642500,S,7/10/17,14,3047,3,1,3,690,84,1960
Broadmeadows,2,h,770000,SP,7/10/17,14,3047,2,1,1,803,103,1950
Brunswick,2,h,790000,PI,7/10/17,5,3056,2,1,1,183,120,
Brunswick East,2,h,1200000,S,7/10/17,4,3057,2,1,1,182,96,1880
Brunswick West,3,h,1260000,S,7/10/17,5,3055,3,1,1,736,,
Bundoora,4,h,770000,S,7/10/17,12,3083,4,2,1,537,142,1980
Bundoora,2,t,438000,S,7/10/17,12,3083,2,2,2,105,95,2010
Camberwell,5,h,2235000,SP,7/10/17,8,3124,5,3,1,600,291,1935
Camberwell,4,h,1870000,S,7/10/17,8,3124,4,3,0,588,189,1925
Campbellfield,3,h,577000,S,7/10/17,17,3061,3,3,6,550,,1980
Carlton,3,h,1400000,PI,7/10/17,2,3053,3,2,,104,82,1900
Chadstone,3,h,882000,SP,7/10/17,12,3148,3,1,1,332,86,1950
Chelsea,3,h,820000,VB,7/10/17,27,3196,3,2,2,596,,
Chelsea Heights,3,h,715000,S,7/10/17,27,3196,3,1,2,532,,
Cheltenham,3,h,975000,S,7/10/17,18,3192,3,2,2,651,0,1970
Cheltenham,3,h,1288000,S,7/10/17,18,3192,3,1,2,590,,1965
Cheltenham,3,h,1323000,S,7/10/17,18,3192,3,2,2,592,,
Cheltenham,3,u,990000,S,7/10/17,18,3192,3,2,2,296,137,2007
Chirnside Park,3,h,765000,S,7/10/17,27,3116,3,1,2,860,144,1980
Clarinda,3,h,891500,S,7/10/17,18,3169,3,1,1,671,,
Clayton,3,h,1100000,PI,7/10/17,17,3168,4,2,2,792,,
Clayton South,3,t,785000,S,7/10/17,18,3169,3,2,2,304,147,2007
Clayton South,4,h,877500,S,7/10/17,18,3169,4,2,3,598,154,1970
Clayton South,3,h,955000,S,7/10/17,18,3169,3,1,1,598,115,1970
Coburg,4,h,800000,VB,7/10/17,7,3058,4,1,1,694,,
Coburg,3,t,730000,S,7/10/17,7,3058,3,2,1,184,138,2007
Coburg North,3,h,825000,S,7/10/17,7,3058,3,2,2,260,25,2010
Coburg North,2,h,830000,PI,7/10/17,7,3058,2,1,1,706,,
Coolaroo,3,h,432000,SP,7/10/17,17,3048,3,1,2,596,,
Craigieburn,4,h,625000,S,7/10/17,21,3064,4,2,2,650,200,1994
Craigieburn,4,h,520000,S,7/10/17,21,3064,4,2,2,349,140,2013
Craigieburn,3,h,505000,SP,7/10/17,21,3064,3,2,2,635,,
Craigieburn,4,h,530000,S,7/10/17,21,3064,4,2,2,645,140,1980
Craigieburn,4,h,590000,S,7/10/17,21,3064,4,2,2,448,0,2009
Craigieburn,4,h,715000,S,7/10/17,21,3064,4,2,2,764,237,2010
Croydon,4,h,1000000,PI,7/10/17,23,3136,4,2,2,1267,177,1970
Dallas,4,h,600000,SP,7/10/17,14,3047,4,2,2,585,144,1997
Dandenong,4,h,570000,SP,7/10/17,25,3175,4,2,2,558,109,1960
Dandenong,3,h,585000,S,7/10/17,25,3175,3,1,2,530,,1980
Dandenong,3,h,645000,SP,7/10/17,25,3175,3,1,3,553,134,1960
Deer Park,3,t,521500,S,7/10/17,15,3023,3,2,2,279,,
Delahey,3,h,498000,S,7/10/17,18,3037,3,1,,331,,1995
Dingley Village,4,h,927000,S,7/10/17,22,3172,4,2,2,576,151,1975
Donvale,4,h,969000,PI,7/10/17,16,3111,4,2,1,733,133,1980
Donvale,4,h,1025000,PI,7/10/17,16,3111,4,1,2,718,166,1980
Edithvale,2,h,715000,S,7/10/17,27,3196,2,2,1,722,90,1960
Eltham,3,h,1560000,S,7/10/17,18,3095,5,2,2,1463,265,1999
Eltham,4,h,920000,S,7/10/17,18,3095,4,3,2,964,,
Eltham,3,h,720000,VB,7/10/17,18,3095,3,2,2,794,,
Eltham,4,h,960000,PI,7/10/17,18,3095,4,2,4,980,180,1985
Eltham,3,h,860000,S,7/10/17,18,3095,3,2,2,794,161,1980
Epping,3,h,570000,SP,7/10/17,20,3076,3,1,2,583,106,1980
Epping,4,h,766000,S,7/10/17,20,3076,4,2,2,523,230,2012
Epping,3,h,630000,S,7/10/17,20,3076,3,1,2,529,110,1978
Epping,2,u,457000,S,7/10/17,20,3076,2,1,1,248,,
Epping,4,h,660000,SP,7/10/17,20,3076,4,2,2,709,,
Fairfield,3,h,2460000,PI,7/10/17,6,3078,3,1,3,809,,
Fawkner,3,h,706000,S,7/10/17,13,3060,3,1,2,681,,
Ferntree Gully,3,h,675000,S,7/10/17,25,3156,3,1,2,947,,
Ferntree Gully,4,h,860000,VB,7/10/17,25,3156,4,2,2,677,195,1990
Ferntree Gully,3,h,735000,S,7/10/17,25,3156,3,2,3,750,104,1960
Fitzroy North,1,h,920000,S,7/10/17,4,3068,1,1,0,133,60,1880
Footscray,4,h,1310000,SP,7/10/17,5,3011,4,1,4,728,,
Frankston,3,h,825000,S,7/10/17,38,3199,3,1,1,821,,
Frankston North,3,h,450000,SP,7/10/17,37,3200,3,1,2,566,,
Frankston North,3,h,500000,VB,7/10/17,37,3200,3,1,1,584,,
Frankston South,3,h,563000,S,7/10/17,38,3199,3,1,1,644,120,1970
